"BSTNUM";"MUTKOD";"VERVALLEN";"BACKUPID";"LAATSTE";"ExterneCode";"GPKODE";"NMMEMO";"NMETIK";"NMNM40";"NMNAAM";"GSKODE";"THKTVR";"GPKTVR";"THKTWG";"GPKTWG";"GPNMNR";"GPSTNR";"GPINST";"GPMLCI";"GPMLCT";"GPADVP";"GPTCVP";"THKHVS";"GPKHVS";"SPKODE";"THSTWG";"SSKTWG";"ATCODE";"THEHHV";"XPEHHV";"VRSCHEHTH";"VRSCHEHIT";"SourceCode"
"0711";"0";0;"";"01-08-2020";"";"00170348";NONAI1;NONACOG BETA PEGOL 1000IE I;NONACOG BETA PEGOL;NONACOG BETA PEGOL INJPDR 1000IE;"00141615";"0006";"000552";"0007";"000010";"0289758";"0289755";"1000IE";"000";"00000000";"092";"00000004";"1012";"";"00065714";"0058";"000006";B02BD04;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00170356";NONAI2;NONACOG BETA PEGOL 2000IE I;NONACOG BETA PEGOL;NONACOG BETA PEGOL INJPDR 2000IE;"00141623";"0006";"000552";"0007";"000010";"0289760";"0289755";"2000IE";"000";"00000000";"092";"00000004";"1012";"";"00065714";"0058";"000006";B02BD04;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00171840";BECLA;BEC/FOR/GLYC 87/5/9UG/DO AE;BECLOMETASON/FORMOTEROL/GLYCOPYRRONIUM;BECLOMET/FORMOT/GLYCOPYR AEROSOL 87/5/9UG/DO;"00142956";"0006";"000531";"0007";"000062";"0290844";"0290845";"87/5/9UG/DO";"000";"00000000";"092";"00000004";"1012";"";"00065978";"0058";"000002";R03AL09;"0002";"000208";"";"";
"0711";"0";0;"";"01-08-2020";"";"00171867";PIRFT2;PIRFENIDON 267MG TABLET;PIRFENIDON;PIRFENIDON TABLET 267MG;"00118966";"0006";"000230";"0007";"000009";"0290874";"0253649";"267MG";"000";"00000000";"092";"00000004";"1012";"";"00059900";"0058";"000004";L04AX05;"0002";"000245";"";"";
"0711";"9";0;"";"01-05-2017";"";"90007204";PRAZT1;PRAZEPAM 10MG TABLET;PRAZEPAM;PRAZEPAM;"99998440";"0006";"000980";"0007";"000001";"9992326";"0060195";"";"000";"00000000";"031";"00000002";"1012";"";"00009776";"0058";"000011";N05BA11;"0002";"000229";"";"";
"0711";"0";0;"";"01-08-2021";"";"00172480";PROMT1;PROMETHAZINE 12,5MG TABLET;PROMETHAZINE;PROMETHAZINE TABLET 12,5MG ( ALS HCL);"00143448";"0006";"000230";"0007";"000009";"0291797";"0059982";"12,5MG";"024";"00000008";"092";"00000004";"1012";"";"00013145";"0058";"000004";R06AD02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172499";MAGNI4;MAGNESIUMSULF 400MG/ML INJ;MAGNESIUMSULFAAT;MAGNESIUMSULFAAT INJ/INFOPL 400MG/ML;"00137480";"0006";"000079";"0007";"000010";"0291798";"0033061";"400MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00018783";"0058";"000006";A12CC02;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172502";METHV5;METHOXSALEEN 5MG/ML OPL CUT;METHOXSALEEN;METHOXSALEEN OPL CUTAAN  5MG/ML;"00143456";"0006";"000024";"0007";"000053";"0291815";"0059953";"5MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00024538";"0058";"000001";D05AD02;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172510";INDII4;INDIGOKARMIJN 4MG/ML INJVLS;INDIGOKARMIJN;INDIGOKARMIJN INJVLST  4MG/ML;"00045179";"0006";"000550";"0007";"000010";"0291852";"0080384";"4MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00029599";"0058";"000006";V04CH02;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172529";THEOI8;THEOFYLLINE 8,3MG/ML INFVLS;THEOFYLLINE;THEOFYLLINE INFVLST  8,3MG/ML;"00143464";"0006";"000540";"0007";"000010";"0291854";"0033193";"8,3MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00003190";"0058";"000006";R03DA04;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172537";FOLID5;FOLIUMZUUR 50UG/ML DRANK;FOLIUMZUUR;FOLIUMZUUR DRANK  50UG/ML;"00143472";"0006";"000400";"0007";"000009";"0291858";"0032599";"50UG/ML";"060";"00000023";"092";"00000004";"1012";"";"00003360";"0058";"000004";B03BB01;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172545";AMILT5;AMILORIDE 5MG CAPSULE;AMILORIDE;AMILORIDE CAPSULE  5MG (2-WATER);"00058084";"0006";"000300";"0007";"000009";"0291918";"0060016";"5MG";"000";"00000000";"092";"00000004";"1012";"";"00007951";"0058";"000004";C03DB01;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172553";ROPII;ROPI/SUFEN 1MG/0,5UG/ML INF;ROPIVACAINE/SUFENTANIL;ROPIVACAINE/SUFENTANIL INFVLST 1MG/0,5UG/ML;"00143480";"0006";"000540";"0007";"000010";"0291952";"0266095";"1MG/0,5UG/ML";"000";"00000000";"092";"00000004";"1012";"";"00062340";"0058";"000006";N01BB20;"0002";"000233";"";"";
"0711";"0";0;"";"01-02-2022";"";"00172561";MANNP5;MANNITOL 50G POEDER;MANNITOL;MANNITOL POEDER 50G;"00143499";"0006";"000200";"0007";"000009";"0291963";"0033063";"50G";"000";"00000000";"015";"00000003";"1012";"";"00064343";"0058";"000004";V04CX04;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172588";NATRV2;NACL 292MG/ML (5MMOL/ML) DR;NATRIUMCHLORIDE;NATRIUMCHLORIDE DRANK 292MG/ML (5MMOL/ML);"00128015";"0006";"000400";"0007";"000009";"0291965";"0033028";"292MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00015091";"0058";"000004";A12CA01;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172596";FENYI1;FENYLEFRINE 10MG/ML INJ/INF;FENYLEFRINE;FENYLEFRINE INJ/INFOPL CONC 10MG/ML (ALS HCL);"00143502";"0006";"000997";"0007";"000010";"0292025";"0059646";"10MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00057940";"0058";"000006";C01CA06;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172618";COCAD3;COCAINE 30MG/ML NEUSDRUPPEL;COCAINE;COCAINE NEUSDRUPPELS  30MG/ML;"00143510";"0006";"000520";"0007";"000006";"0292060";"0060965";"30MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00061050";"0058";"000002";N01BC01;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00171875";PIRFT8;PIRFENIDON 801MG TABLET;PIRFENIDON;PIRFENIDON TABLET 801MG;"00142972";"0006";"000230";"0007";"000009";"0290875";"0253649";"801MG";"000";"00000000";"092";"00000004";"1012";"";"00059900";"0058";"000004";L04AX05;"0002";"000245";"";"";
"0711";"1";1;"";"01-12-2019";"";"00171883";MERCD5;MERCAPTAMINE 5MG/ML OOGDRUP;MERCAPTAMINE;MERCAPTAMINE OOGDRUPPELS 5MG/ML (ALS HCL);"00142980";"0006";"000500";"0007";"000007";"0290909";"0067314";"5MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00062006";"0058";"000003";S01XA21;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00171891";ALUMV4;ALUMINIUMCHL 422MG/ML OPL;ALUMINIUMCHLORIDE;ALUMINIUMCHLORIDE OPL CUTAAN 422MG/ML;"00142999";"0006";"000024";"0007";"000053";"0290917";"0060908";"422MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00031631";"0058";"000001";D11AA;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00171905";COCAV;COC/FEN/LEV 200/100/200MG/G;COCAINE/FENOL/LEVOMENTHOL;COCAINE/FENOL/LEVOMENTHOL OPL 200/100/200MG/G;"00143006";"0006";"000430";"0007";"000075";"0290925";"0285994";"200/100/200MG/G";"000";"00000000";"092";"00000004";"1012";"";"00065323";"0058";"000001";N01BX;"0002";"000215";"";"";
"0711";"0";0;"";"01-11-2020";"";"00171913";METOI2;METOCLOPRAMIDE 2,5MG/ML INF;METOCLOPRAMIDE;METOCLOPRAMIDE INFVLST 2,5MG/ML (HCL);"00143014";"0006";"000540";"0007";"000010";"0290931";"0060679";"2,5MG/ML";"012";"00000027";"092";"00000004";"1012";"";"00000310";"0058";"000006";A03FA01;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00171921";KALII;KALIUMZOUTEN INF CONC;KALIUMZOUTEN;KALIUMZOUTEN INF CONC (FOSFAAT/ACETAAT);"00143022";"0006";"000541";"0007";"000010";"0290941";"0290942";"108,9/69,7/78,5MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00065994";"0058";"000006";B05XA06;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00171948";BARIZ9;BARIUMSULFAAT 922MG/ML PAST;BARIUMSULFAAT;BARIUMSULFAAT PASTA ORAAL 922MG/ML;"00137723";"0006";"000093";"0007";"000009";"0290944";"0032690";"922MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00027405";"0058";"000004";V08BA01;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00171956";LEVOI5;LEVOBUPIVACAINE 5MG/ML INFV;LEVOBUPIVACAINE;LEVOBUPIVACAINE INFVLST 5MG/ML;"00093564";"0006";"000540";"0007";"000010";"0290946";"0114961";"5MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00051101";"0058";"000006";N01BB10;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00171964";MEPII1;MEPIVACAINE 15MG/ML INFVLST;MEPIVACAINE;MEPIVACAINE INFVLST 15MG/ML;"00123552";"0006";"000540";"0007";"000010";"0290948";"0060703";"15MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00007749";"0058";"000006";N01BB03;"0002";"000233";"";"";
"0711";"1";1;"";"01-07-2021";"";"00171980";DEFEI1;DEFEROXAMINE 100MG/ML INFVL;DEFEROXAMINE;DEFEROXAMINE INFVLST 100MG/ML;"00143049";"0006";"000540";"0007";"000010";"0290954";"0059672";"100MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00002534";"0058";"000006";V03AC01;"0002";"000233";"";"";
"0711";"0";0;"";"01-06-2021";"";"00171999";PAMII3;PAMIDRONINEZUUR 3MG/ML INFO;PAMIDRONINEZUUR;PAMIDRONINEZUUR INFOPL CONC 3MG/ML (5-WATER);"00143057";"0006";"000541";"0007";"000010";"0290958";"0062315";"3MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00043389";"0058";"000006";M05BA03;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172006";BOTUI4;BOTULINE A TOXINE 4E/ML INJ;BOTULINE A TOXINE;BOTULINE A TOXINE ALLERGAN INJVLST 4E/ML;"00143065";"0006";"000550";"0007";"000010";"0290982";"0064274";"4E/ML";"000";"00000000";"092";"00000004";"1012";"";"00046221";"0058";"000006";M03AX01;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172014";COLET6;COLECALCIFEROL 600IE TABLET;COLECALCIFEROL;COLECALCIFEROL TABLET   600IE;"00143073";"0006";"000230";"0007";"000009";"0291050";"0032639";"600IE";"000";"00000000";"092";"00000004";"1012";"";"00028835";"0058";"000004";A11CC05;"0002";"000245";"";"";
"0711";"9";0;"";"";"";"90012828";"";"15 166 VX14-803-001 50 mg";"15 166 VX14-803-001 (M4344)";"15-166 M4344 50MG TABLET PER ST";"99997355";"0006";"000230";"0007";"000009";"9992240";"";"50MG";"";"";"";"";"1012";"";"";"0058";"";"15-166";"0002";"000245";"";"";
"0711";"9";0;"";"";"";"90012992";"";"15 545 PF-04518600 10 mg/ml";"15 545 PF-04518600";"15-545 PF-04518600 10 mg/ml 10 ml opl voor inf";"99997312";"0006";"000541";"0007";"000005";"9992236";"";"10MG/ML";"";"";"";"";"1012";"";"";"0058";"";"15-545";"0002";"000233";"";"";
"0711";"9";0;"";"";"";"90013123";"";"15 545 PF-05082566 10 mg/ml";"15 545 PF-05082566 (Utomilumab)";"15-545 PF-05082566 (Utomilumab) 10 mg/ml 10ml infc";"99997282";"0006";"000541";"0007";"000005";"9992233";"";"10MG/ML";"";"";"";"";"1012";"";"";"0058";"";"15-545";"0002";"000233";"";"";
"0711";"9";0;"";"";"";"90013255";"";"15 593 BLU-285 100mg";"15 593 BLU-285 (Avapritinib)";"15-593 BLU-285 (AVAPRITINIB) 100 MG TABL 30 ST";"99997258";"0006";"000230";"0007";"000009";"9992230";"";"100MG";"";"";"";"";"1012";"";"";"0058";"";"15-593";"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172030";AMYLS;AMYLA/LIPA/PROTEA PDR KLYSM;AMYLASE/LIPASE/PROTEASE;AMYLA/LIPA/PROTEA PDR V KLYSMA 6000/7500/500FE;"00143081";"0006";"000227";"0007";"000012";"0291079";"0063040";"6000/7500/500FE";"000";"00000000";"092";"00000004";"1012";"";"00066001";"0058";"000007";A09AA02;"0002";"000245";"";"";
"0711";"9";0;"";"01-05-2017";"";"90006984";NADRI4;NADROPARINE 4750IE/ML INJVL;NADROPARINE;NADROPARINE INJVLST  4750IE/ML;"99998467";"0006";"000550";"0007";"000010";"9992328";"0062904";"4750IE/ML";"000";"00000000";"092";"00000004";"1012";"";"00038393";"0058";"000006";B01AB06;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00163406";AMIST1;AMISULPRIDE 100MG TABLET;AMISULPRIDE;AMISULPRIDE TABLET 100MG;"00135879";"0006";"000230";"0007";"000009";"0279386";"0279384";"100MG";"000";"00000000";"092";"00000004";"1012";"";"00064238";"0058";"000004";N05AL05;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172111";BENZI2;BENZOEZUUR 200MG/ML INFOPL;BENZOEZUUR;BENZOEZUUR INFOPL CONC 200MG/ML;"00138673";"0006";"000541";"0007";"000010";"0291217";"0060878";"200MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066036";"0058";"000006";A16AX11;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172820";KALII1;KALIUMJODIDE 100MG/ML INJVL;KALIUMJODIDE;KALIUMJODIDE INJVLST 100MG/ML;"00143723";"0006";"000550";"0007";"000010";"0292518";"0032963";"100MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066230";"0058";"000006";H03CA;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172847";TOLBI2;TOLBUTAMIDE 25MG/ML INJVLST;TOLBUTAMIDE;TOLBUTAMIDE INJVLST 25MG/ML;"00143758";"0006";"000550";"0007";"000010";"0292522";"0033205";"25MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066249";"0058";"000006";V04CA01;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172855";ZINKI4;ZINKSULFAAT 4,4MG/ML INFVLS;ZINKSULFAAT;ZINKSULFAAT INFVLST 4,4MG/ML;"00143766";"0006";"000540";"0007";"000010";"0292524";"0159622";"4,4MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066257";"0058";"000006";A12CB01;"0002";"000233";"";"";
"0711";"1";1;"";"01-01-2023";"";"00173088";METHV5;METHYLCELLULOSE 5MG/ML OPL;METHYLCELLULOSE;METHYLCELLULOSE OPLOSSING 5MG/ML;"00143960";"0006";"000430";"0007";"000009";"0293774";"0033082";"5MG/ML";"060";"00000023";"092";"00000004";"1012";"";"00065285";"0058";"000004";V08;"0002";"000233";"";"";
"0711";"1";1;"";"01-04-2023";"";"00173371";POVIV1;POVIDONJODIUM 10MG/ML OPL C;POVIDONJODIUM;POVIDONJODIUM OPL CUTAAN  10MG/ML;"00138967";"0006";"000024";"0007";"000053";"0294261";"0059807";"10MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00004871";"0058";"000001";D08AG02;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173398";KALIV1;KALIUMJODIDE 10MG/ML DRANK;KALIUMJODIDE;KALIUMJODIDE DRANK 10MG/ML;"00029696";"0006";"000400";"0007";"000009";"0294262";"0032963";"10MG/ML";"060";"00000023";"092";"00000004";"1012";"";"00031070";"0058";"000004";H03CA;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173401";METHV2;METHIONINE 200MG/ML SUSP OR;METHIONINE;METHIONINE SUSP ORAAL 200MG/ML;"00144231";"0006";"000480";"0007";"000009";"0294265";"0061945";"200MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00063851";"0058";"000004";V03AB26;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173428";PENTI5;PENTOBARBITAL 50MG/ML INJ/I;PENTOBARBITAL;PENTOBARBITAL INJ/INFOPL 50MG/ML;"00144258";"0006";"000079";"0007";"000010";"0294266";"0033139";"50MG/ML";"060";"00000023";"031";"00000002";"1012";"";"00066400";"0058";"000006";N05CA01;"0002";"000233";"";"";
"0711";"9";0;"";"";"";"90027906";"";"19 0123 AZD6738 20 mg tabl";"19 0123 AZD6738 20 mg tabl";"19-0123 AZD6738 20 mg tabl 24 stuks";"99993600";"0006";"000230";"0007";"000009";"9991913";"";"20MG";"";"";"";"";"1012";"";"";"0058";"";"19-0123";"0002";"000245";"";"";
"0711";"9";0;"";"";"";"90027949";"";"19 0123 AZD6738 80 mg tabl";"19 0123 AZD6738 80 mg tabl";"19-0123 AZD6738 80 mg tabl 18 stuks";"99993597";"0006";"000230";"0007";"000009";"9991912";"";"80MG";"";"";"";"";"1012";"";"";"0058";"";"19-0123";"0002";"000245";"";"";
"0711";"9";1;"";"";"";"90028058";"";"19 0123 AZD1775 25 mg caps";"19 0123 AZD1775 25 mg caps";"19-0123 AZD1775 25 mg caps 20 stuks";"99993570";"0006";"000300";"0007";"000009";"9991910";"";"25MG";"";"";"";"";"1012";"";"";"0058";"";"19-0123";"0002";"000245";"";"";
"0711";"0";0;"";"01-02-2022";"";"00172626";AVELI2;AVELUMAB 20MG/ML INFOPL CON;AVELUMAB;AVELUMAB INFOPL CONC 20MG/ML;"00143529";"0006";"000541";"0007";"000010";"0292091";"0292092";"20MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066125";"0058";"000006";L01FF04;"0002";"000233";"";"";
"0711";"0";0;"";"01-01-2021";"";"00172634";MIDOT2;MIDOSTAURINE 25MG CAPSULE;MIDOSTAURINE;MIDOSTAURINE CAPSULE 25MG;"00143537";"0006";"000300";"0007";"000009";"0292094";"0292095";"25MG";"000";"00000000";"092";"00000004";"1012";"";"00066133";"0058";"000004";L01EX10;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172642";MAGNP5;MAGNESIUMSULFAAT 50G POEDER;MAGNESIUMSULFAAT;MAGNESIUMSULFAAT POEDER 50G;"00143545";"0006";"000200";"0007";"000009";"0292163";"0033061";"50G";"000";"00000000";"092";"00000004";"1012";"";"00034185";"0058";"000004";A06AD04;"0002";"000245";"";"";
"0711";"1";1;"";"01-12-2019";"";"00172650";SYMT;SYMTUZA TABLET;SYMTUZA;SYMTUZA TABLET (OUD);"00143553";"0006";"000230";"0007";"000009";"0292168";"0291994";"";"000";"00000000";"092";"00000004";"1012";"";"00066141";"0058";"000004";J05AR22;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172669";SDD V;SDD SUSP ORAAL;SDD SUSP ORAAL;SDD SUSP ORAAL (GELRE ZKH);"00143561";"0006";"000480";"0007";"000009";"0292174";"0292175";"10MG/200000E/8MG/ML";"060";"00000023";"092";"00000004";"1012";"";"00066168";"0058";"000004";A07AA;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172677";GLECT;GLECAPR/PIBRENTAS 100/40MG;GLECAPREVIR/PIBRENTASVIR;GLECAPREVIR/PIBRENTASVIR TABLET 100/40MG;"00143588";"0006";"000230";"0007";"000009";"0292201";"0292202";"100/40MG";"000";"00000000";"092";"00000004";"1012";"";"00066176";"0058";"000004";J05AP57;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172685";TELOT2;TELOTRISTAT ETHYL 250MG TAB;TELOTRISTAT ETHYL;TELOTRISTAT ETHYL TABLET 250MG;"00143596";"0006";"000230";"0007";"000009";"0292203";"0292204";"250MG";"000";"00000000";"092";"00000004";"1012";"";"00066184";"0058";"000004";A16AX15;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172693";SDD Z;SDD MONDPASTA;SDD MONDPASTA;SDD MONDPASTA (GELRE ZKH);"00143618";"0006";"000041";"0007";"000034";"0292205";"0292175";"20MG/100000E/20MG";"000";"00000000";"092";"00000004";"1012";"";"00066192";"0058";"000005";A01AB;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172707";TAURG;TAURO-URSODEOXYCHOLZUUR;TAURO-URSODEOXYCHOLZUUR;TAURO-URSODEOXYCHOLZUUR;"00143626";"0006";"000980";"0007";"000001";"0292152";"0292152";"";"000";"00000000";"092";"00000004";"1012";"";"00066206";"0058";"000011";A05AA;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172715";TAURT5;TAURO-URSODEOXYCHOLZ 500MG;TAURO-URSODEOXYCHOLZUUR;TAURO-URSODEOXYCHOLZUUR CAPSULE 500MG;"00143634";"0006";"000300";"0007";"000009";"0292206";"0292152";"500MG";"000";"00000000";"092";"00000004";"1012";"";"00066214";"0058";"000004";A05AA;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172766";NATRV2;NATHYPOCHLOR 2,5MG/MLSMEESE;NATRIUMHYPOCHLORIET;NATRIUMHYPOCHLORIET EMULSIE CUTAAN 2,5MG/ML;"00143677";"0006";"000001";"0007";"000053";"0292302";"0062589";"2,5MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00036846";"0058";"000001";D08AX07;"0002";"000233";"";"";
"0711";"9";0;"";"01-05-2017";"";"90007301";NORAI2;NORADRENALINE 0,02MG/ML INF;NORADRENALINE SLAP;NORADRENALINE INFVLST 0,02MG/ML;"99998424";"0006";"000540";"0007";"000010";"9992324";"0061869";"0,02MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00028940";"0058";"000006";C01CA03;"0002";"000233";"0001";"000252";
"0711";"9";0;"";"";"";"90007883";CLOFA1; CLOFAZIMINE CAPSULES 100MG; CLOFAZIMINE CAPSULES 100MG;CLOFAZIMINE CAPSULES 100MG;"99998327";"0006";"000019";"0007";"000009";"9992315";"0059870";"100";"";"";"";"";"1012";"";"";"0058";"000004";J04BA01;"0002";"000229";"";"";
"0711";"9";0;"";"01-05-2017";"";"90007921";SDD Z;SDD MONDPASTA;SDD MONDPASTA;SDD MONDPASTA (A15);"99998319";"0006";"000041";"0007";"000034";"9992314";"0247892";"20/20/20MG/G";"000";"00000000";"092";"00000004";"1012";"";"00059528";"0058";"000005";A01AB;"0002";"000215";"0002";"000215";
"0711";"0";0;"";"01-08-2020";"";"00172901";DUPII1;DUPILUMAB 150MG/ML INJVLST;DUPILUMAB;DUPILUMAB INJVLST 150MG/ML;"00143804";"0006";"000550";"0007";"000010";"0292880";"0292881";"150MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066265";"0058";"000006";D11AH05;"0002";"000233";"";"";
"0711";"0";0;"";"01-02-2021";"";"00172987";HYDRI4;HYDROMORFON 4MG/ML INFVLST;HYDROMORFON;HYDROMORFON INFVLST  4MG/ML;"00143863";"0006";"000540";"0007";"000010";"0293318";"0061048";"4MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00031267";"0058";"000006";N02AA03;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173002";FOLLI;FOLLIT/LUTRO 625/312,5IE/ML;FOLLITROPINE/LUTROPINE ALFA;FOLLITROPINE/LUTROPINE ALFA INJVLST 625/312,5IE/ML;"00143898";"0006";"000550";"0007";"000010";"0293373";"0252318";"625/312,5IE/ML";"000";"00000000";"092";"00000004";"1012";"";"00059625";"0058";"000006";G03GA30;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173010";GUSEI1;GUSELKUMAB 100MG/ML INJVLST;GUSELKUMAB;GUSELKUMAB INJVLST 100MG/ML;"00143901";"0006";"000550";"0007";"000010";"0293378";"0293379";"100MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066311";"0058";"000006";L04AC16;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173029";ADAPC;ADAPA/BENZOYL 1/25MG/G GEL;ADAPALEEN/BENZOYLPEROXIDE;ADAPALEEN/BENZOYLPEROXIDE GEL 1/25MG/G;"00143928";"0006";"000167";"0007";"000053";"0293393";"0293394";"1/25MG/G";"000";"00000000";"092";"00000004";"1012";"";"00066338";"0058";"000001";D10AD53;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173037";JUNYI;JUNYELT INFOPL CONC;JUNYELT;JUNYELT INFOPL CONC;"00143936";"0006";"000541";"0007";"000010";"0293502";"0293389";"";"000";"00000000";"092";"00000004";"1012";"";"00066346";"0058";"000006";B05XA31;"0002";"000233";"";"";
"0711";"1";1;"";"01-02-2020";"";"00173045";CHENG;CHENODEOXYCHOLZUUR;CHENODEOXYCHOLZUUR;CHENODEOXYCHOLZUUR;"00143944";"0006";"000980";"0007";"000001";"0060185";"0060185";"";"000";"00000000";"092";"00000004";"1012";"";"00066354";"0058";"000011";A05AA01;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173053";XYLOV1;XYLOMETAZOLINE 1MG/ML OPLOS;XYLOMETAZOLINE;XYLOMETAZOLINE OPLOSSING 1MG/ML;"00007528";"0006";"000430";"0007";"000006";"0293543";"0059949";"1MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00007072";"0058";"000002";R01AA07;"0002";"000233";"";"";
"0711";"9";0;"";"01-05-2017";"";"90007662";GENTI1;GENTAMIC 1MG/ML WWSP 20ML;GENTAMICINE;GENTAMICINE INJVLST 1MG/ML;"99998378";"0006";"000550";"0007";"000010";"9992319";"0059732";"1MG/ML";"000";"00000000";"015";"00000003";"1012";"";"00003492";"0058";"000006";J01GB03;"0002";"000233";"";"";
"0711";"1";1;"";"01-07-2022";"";"00173126";HISTGD;HISTAMINE DIFOSFAAT (0-W);HISTAMINE;HISTAMINE DIFOSFAAT (0-WATER);"00143995";"0006";"000980";"0007";"000001";"0293900";"0061041";"";"000";"00000000";"092";"00000004";"1012";"";"00018333";"0058";"000011";V04CG03;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173134";CLOBT2;CLOBAZAM 2,5MG CAPSULE;CLOBAZAM;CLOBAZAM CAPSULE 2,5MG;"00144002";"0006";"000300";"0007";"000009";"0294013";"0061518";"2,5MG";"000";"00000000";"031";"00000002";"1012";"";"00024767";"0058";"000004";N05BA09;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173150";CERLI3;CERLIPONAS ALFA 30MG/ML INF;CERLIPONASE ALFA;CERLIPONASE ALFA INFVLST 30MG/ML;"00144010";"0006";"000540";"0007";"000010";"0294022";"0294023";"30MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066370";"0058";"000006";A16AB17;"0002";"000233";"";"";
