"BSTNUM";"MUTKOD";"VERVALLEN";"BACKUPID";"TSNR";"TSITNR";"THITMK";"THAKD1";"THAKD2";"THAKD3";"THAKD4";"THAKD5";"THAKD6";"THNM15";"THNM50";"THNM4";"THNM25";"NIETVOORSC";"SourceCode"
"0902";"1";1;"";"3013";"000002";"";"";"";"";"";"";"";verg. beperkt;vergoeding beperkt tot bepaald bedrag;"";verg. beperkt tot bedrag;0;
"0902";"1";1;"";"3013";"000003";"";"";"";"";"";"";"";proc. verg.;procentuele vergoeding zonder beperking in bedrag;"";proc. verg. zonder beperk;0;
"0902";"1";1;"";"3013";"000004";"";"";"";"";"";"";"";proc. verg.;procentuele vergoeding tot een bepaald bedrag;"";proc. verg. bep. bedrag;0;
"0902";"1";1;"";"3013";"000999";"";"";"";"";"";"";"";Geen vergoeding;Geen vergoeding;"";Geen vergoeding;0;
"0902";"1";1;"";"3014";"000001";"";"";"";"";"";"";"";inc bijbetaling;inclusief GVS bijbetaling;"";inclusief GVS bijbetaling;0;
"0902";"1";1;"";"3014";"000002";"";"";"";"";"";"";"";exc bijbetaling;exclusief GVS bijbetaling;"";exclusief GVS bijbetaling;0;
"0902";"1";1;"";"3014";"000003";"";"";"";"";"";"";"";GVS bijbetaling;alleen het GVS bijbetaling deel;"";alleen GVS bijbetaling;0;
"0902";"0";0;"";"0006";"000088";"";C;"";"";"";"";"";OORPOEDER;OORPOEDER;"";OORPOEDER;0;
"0902";"0";0;"";"0006";"000089";"";C;"";"";"";"";"";SUSP DENTAAL;SUSPENSIE VOOR DENTAAL GEBRUIK;"";SUSPENSIE DENTAAL GEBRUIK;0;
"0902";"0";0;"";"0006";"000997";"";C;"";"";S;"";"";INJ/INFOPL CONC;CONCENTRAAT VOOR OPLOSSING VOOR INJECTIE/INFUSIE;"";CONCENTRAAT INJ/INFOPL;0;
"0902";"0";0;"";"0120";"000170";"";"";C;"";"";"";"";AZELAINEZUUR;AZELAINEZUUR;AZEL;AZELAINEZUUR;0;
"0902";"0";0;"";"0120";"000171";"";"";C;"";"";"";"";CETOMACROGOL;CETOMACROGOL;CETO;CETOMACROGOL;0;
"0902";"0";0;"";"0120";"000172";"";"";C;"";"";"";"";CLINDAMYCINE;CLINDAMYCINE;CLIN;CLINDAMYCINE;0;
"0902";"0";0;"";"0120";"000173";"";"";C;"";"";"";"";DEX/CHL/POLY;DEXAMETHAS/CHLOORAMFENICOL/POLYMYXINE-B;DEXA;DEXAM/CHLOORAMF/POLY;0;
"0902";"0";0;"";"0120";"000174";"";"";C;"";"";"";"";DICLOFEN-NA;DICLOFENAC-NATRIUM;DICL;DICLOFENAC-NATRIUM;0;
"0902";"0";0;"";"0120";"000175";"";"";C;"";"";"";"";DIMET/ETHFUM;DIMETHYL/ETHYLFUMARAAT;DIME;DIMETHYL/ETHYLFUMARAAT;0;
"0902";"0";0;"";"0120";"000176";"";"";C;"";"";"";"";GRISEOFULVIN;GRISEOFULVINE;GRIS;GRISEOFULVINE;0;
"0902";"0";0;"";"0120";"000177";"";"";C;"";"";"";"";LANETTE;LANETTE;LANE;LANETTE;0;
"0902";"1";1;"";"0120";"000178";"";"";C;"";"";"";"";RANITIDINE;RANITIDINE;RANI;RANITIDINE;0;
"0902";"0";0;"";"0120";"000179";"";"";C;"";"";"";"";TRIAM ACET;TRIAMCINOLONACETONIDE;TRIA;TRIAMCINOLONACETONIDE;0;
"0902";"0";0;"";"0120";"000180";"";"";C;"";"";"";"";TRIAMAC/AZE;TRIAMCINOLONACETONIDE/AZELAINEZUUR;TRIA;TRIAMCINOLONACETON/AZE;0;
"0902";"0";0;"";"0120";"000181";"";"1";A;"";"";"";"";DEXAMFET/LISDEX;DEXAMFETAMINE/LISDEXAMFETAMINE;DEXA;DEXAMFETAMINE/LISDEXAMFET;0;
"0902";"0";0;"";"0120";"000182";"";"3";A;"";"";"";"";ALIROC EN INC;ALIROCUMAB EN INCLISIRAN;ALIR;ALIROCUMAB EN INCLISIRAN;0;
"0902";"2";0;"";"0120";"000183";"";"3";A;"";"";"";"";SACUBITR/VALSAR;SACUBITRIL/VALSARTAN;SACU;SACUBITRIL/VALSARTAN;0;
"0902";"0";0;"";"2005";"000005";"";J;"";"";"";"";"";interactie;interactie;"5";interactie;0;
"0902";"0";0;"";"0077";"000072";"";"";"";"";"";"";"";ZIRELA;ZIRELA HANDVERNEVELAAR;"";ZIRELA HANDVERNEVELAAR;0;
"0902";"1";1;"";"0120";"000184";"";"1";A;"";"";"";"";RIFAXIMINE;RIFAXIMINE;RIFA;RIFAXIMINE;0;
"0902";"0";0;"";"0006";"000090";"";C;"";"";"";"";"";KAUWCAPSULE;KAUWCAPSULE;"";KAUWCAPSULE;0;
"0902";"0";0;"";"0006";"000998";"";C;"";"";S;"";"";GAS OPLOSM DISP;GAS EN OPLOSMIDDEL VOOR DISPERSIE INJECTIE/INFUSIE;"";GAS OPLOSM DISP INJ/INF;0;
"0902";"0";0;"";"0008";"000720";"";"";"";"";"";"";"";AU/ML;ANTIGEEN-EENHEDEN/MILLILITER;AUML;Antigeen-eenheden/ml;0;
"0902";"0";0;"";"0077";"000073";"";"";"";"";"";"";"";ZONDA-INHALATOR;ZONDA-INHALATOR;"";ZONDA-INHALATOR;0;
"0902";"0";0;"";"0081";"000047";"";"";"";"";"";"";"";A15;A15;"";A15;0;
"0902";"0";0;"";"0103";"000401";"";J;"";"";"";"";"";Indicatietekst;Indicatietekst;"";Indicatietekst;0;
"0902";"0";0;"";"0103";"000402";"";J;"";"";"";"";"";Duidingtekst;Duidingtekst;"";Duidingtekst;0;
"0902";"0";0;"";"0104";"000400";"";J;"";"";"";"";"";Basistekst;Basistekst;"";Basistekst;0;
"0902";"0";0;"";"1010";"000116";"";"";"";"";"";"";"";ZONNEGEEL;ZONNEGEEL;"";ZONNEGEEL;0;
"0902";"0";0;"";"1011";"000071";"";"";"";"";"";"";"";FREPP;FREPP;"";FREPP;0;
"0902";"0";0;"";"1011";"000072";"";"";"";"";"";"";"";SEPP;SEPP;"";SEPP;0;
"0902";"9";1;"";"0020";"999999";EP;"";"";"";"";"";"";EXP. PRODUCT;EXPERIMENTEEL PRODUCT;EXPR;EXPERIMENTEEL PRODUCT;0;
"0902";"0";0;"";"0077";"000074";"";"";"";"";"";"";"";TOLERO;TOLERO VERNEVELAAR;"";TOLERO VERNEVELAAR;0;
"0902";"0";0;"";"0081";"000048";"";"";"";"";"";"";"";MZG;MARTINI ZIEKENHUIS GRONINGEN;"";MARTINI ZIEKENH GRON;0;
"0902";"0";0;"";"0081";"000049";"";"";"";"";"";"";"";VUMC;VUMC;"";VUMC;0;
"0902";"0";0;"";"0120";"000186";"";"";C;"";"";"";"";MORFINE;MORFINE;MORF;MORFINE;0;
"0902";"1";1;"";"0120";"000187";"";"";C;"";"";"";"";TACROLIMUS;TACROLIMUS;TACR;TACROLIMUS;0;
"0902";"1";1;"";"0120";"000188";"";"1";A;"";"";"";"";TRANYLCYPROMINE;TRANYLCYPROMINE;TRAN;TRANYLCYPROMINE;0;
"0902";"0";0;"";"1900";"000001";"";"";"";"";"";"";"";add-on geneesm.;add-on geneesmiddel;"";add-on geneesmiddel;0;
"0902";"0";0;"";"1900";"000002";"";"";"";"";"";"";"";stollingsfactor;stollingsfactor;"";stollingsfactor;0;
"0902";"0";0;"";"1900";"000003";"";"";"";"";"";"";"";zowel add-on/st;zowel add-on als stollingsfactor;"";zowel add-on/stollingsfac;0;
"0902";"0";0;"";"1901";"000001";"";"";"";"";"";"";"";geregistr. ind.;geregistreerde indicatie (uit SmPC tekst);"";geregistreerde indicatie;0;
"0902";"0";0;"";"1901";"000002";"";"";"";"";"";"";"";off-label ind;off-label indicatie;"";off-label indicatie;0;
"0902";"0";0;"";"1901";"000003";"";"";"";"";"";"";"";overige ind;overige indicatie (niet gespecificeerd);"";overige indicatie;0;
"0902";"9";0;"";"1901";"000000";"";"";"";"";"";"";"";onbekend;onbekend;"";onbekend;0;
"0902";"0";0;"";"0007";"000164";"";C;"";"";"";"";"";PERITUMORAAL;PERITUMORAAL;"";PERITUMORAAL;0;
"0902";"0";0;"";"0010";"000460";"";"";"";"";"";"";"";AMLODIPINE-DR;AMLODIPINE-DRANK;"";AMLODIPINE-DRANK;0;
"0902";"0";0;"";"0010";"000461";"";"";"";"";"";"";"";VALACICLOVIR-DR;VALACICLOVIR-DRANK;"";VALACICLOVIR-DRANK;0;
"0902";"0";0;"";"0807";"000505";BQ;"";"";"";"";"";"";BonStEuSaba;Bonaire, St. Eustatius, Saba;BSTS;Bonaire,St.Eustatius,Saba;0;
"0902";"0";0;"";"0807";"000506";CW;"";"";"";"";"";"";Curacao;Curacao;CUW;Curacao;0;
"0902";"0";0;"";"0807";"000507";SX;"";"";"";"";"";"";St. Maarten;St. Maarten;SXM;St. Maarten;0;
"0902";"0";0;"";"2010";"000013";"";"";"";"";"";"";"";Raadplegen;Raadplegen;"";Raadplegen;0;
"0902";"0";0;"";"0040";"001366";"";"";X;"";F;"";"";"1366";HLA-B*5801-POSITIEF;"";HLA-B*5801-POSITIEF;0;
"0902";"0";0;"";"0040";"001367";"";"";"";"";F;"";"";"1367";HLA-B*5801-NEGATIEF;"";HLA-B*5801-NEGATIEF;0;
"0902";"0";0;"";"0120";"000204";"";"";C;"";"";"";"";COLISTIMETHAAT;COLISTIMETHAAT;COLI;COLISTIMETHAAT;0;
"0902";"1";1;"";"0120";"000205";"";"";C;"";"";"";"";CEFAZOLINE;CEFAZOLINE;CEFA;CEFAZOLINE;0;
"0902";"1";1;"";"0120";"000206";"";"";C;"";"";"";"";TOBRAMYCINE;TOBRAMYCINE;TOBR;TOBRAMYCINE;0;
"0902";"0";0;"";"1605";"000001";KA;"";"";"";"";"";"";Kleinste afl.h.;Kleinste aflevereenheid;KLAH;Kleinste aflevereenheid;0;
"0902";"0";0;"";"1605";"000002";CV;"";"";"";"";"";"";Consumentenv.;Consumentenverpakking;CSVP;Consumentenverpakking;0;
"0902";"0";0;"";"1605";"000003";OD;"";"";"";"";"";"";Omdoos;Omdoos;OMDS;Omdoos;0;
"0902";"0";0;"";"1901";"000004";"";"";"";"";"";"";"";gener. stof ind;generieke stofnaam indicatie;"";generieke stofnaam ind.;0;
"0902";"0";0;"";"0006";"000092";"";C;"";"";S;"";"";WEEFSEL EQUIV.;LEVEND WEEFSEL EQUIVALENT;"";LEVEND WEEFSEL EQUIVALENT;0;
"0902";"0";0;"";"0008";"000721";"";"";"";"";"";"";"";XX/CM2;XX / VIERKANTE CENTIMETER;XXC2;XX/C2;0;
"0902";"0";0;"";"0081";"000051";"";"";"";"";"";"";"";FSB;FAGRON STERIELE BEREIDINGSAPOTHEEK;"";FSB;0;
"0902";"0";0;"";"0002";"000504";FE;G;"";"";"";"";"";FIP EENHEID;FIP EENHEID;FIPE;FIP-E;0;
"0902";"0";0;"";"0008";"000722";"";"";"";"";"";"";"";XX/EENHEID;XX / EENHEID;XXE;XX/E;0;
"0902";"0";0;"";"0006";"000999";"";C;"";"";"";"";"";CUTANE OPL.CONC;CONCENTRAAT VOOR OPLOSSING VOOR CUTAAN GEBRUIK;"";CUTANE OPLOSSING CONC;0;
"0902";"0";0;"";"0120";"000185";"";"1";A;"";"";"";"";SELEXIPAG;SELEXIPAG;SELE;SELEXIPAG;0;
"0902";"0";0;"";"1015";"000013";LF;J;"";"";"";"";"";Lft als CI;Leeftijd als contra-indicatie;LFCI;Lft als contra-indicatie;0;
"0902";"0";0;"";"1800";"000023";"";"";"";"";"";"";"";Tdw (geen dos.);Geen doseringsgegevens voor deze toedieningsweg;"23";Toed.weg (geen dos.geg.);0;
"0902";"0";0;"";"1800";"000024";"";"";"";"";"";"";"";freq (geen dos);Geen doseringsgegevens voor deze frequentie;"24";freq (geen dos.geg.);0;
"0902";"0";0;"";"1800";"000025";"";"";"";"";"";"";"";tijd (geen dos);Geen doseringsgegevens voor deze tijdseenheid;"25";tijdseenh (geen dos.);0;
"0902";"0";0;"";"0040";"001360";"";"";X;"";F;"";"";"1360";HLA-B*1502-POSITIEF;"";HLA-B*1502-POSITIEF;0;
"0902";"0";0;"";"0040";"001361";"";"";X;"";F;"";"";"1361";HLA-A*3101-POSITIEF;"";HLA-A*3101-POSITIEF;0;
"0902";"0";0;"";"0040";"001362";"";"";X;"";F;"";"";"1362";HLA-B*1511-POSITIEF;"";HLA-B*1511-POSITIEF;0;
"0902";"0";0;"";"0040";"001363";"";"";"";"";F;"";"";"1363";HLA-B*1502-NEGATIEF;"";HLA-B*1502-NEGATIEF;0;
"0902";"0";0;"";"0040";"001364";"";"";"";"";F;"";"";"1364";HLA-A*3101-NEGATIEF;"";HLA-A*3101-NEGATIEF;0;
"0902";"0";0;"";"0040";"001365";"";"";"";"";F;"";"";"1365";HLA-B*1511-NEGATIEF;"";HLA-B*1511-NEGATIEF;0;
"0902";"0";0;"";"0120";"000189";"";"";C;"";"";"";"";ATROPINE;ATROPINE;ATRO;ATROPINE;0;
"0902";"0";0;"";"0120";"000190";"";"";C;"";"";"";"";KALIUMCITRAAT;KALIUMCITRAAT;KALI;KALIUMCITRAAT;0;
"0902";"0";0;"";"0120";"000191";"";"";C;"";"";"";"";PRIMIDON;PRIMIDON;PRIM;PRIMIDON;0;
"0902";"0";0;"";"0120";"000192";"";"";C;"";"";"";"";BECLOMETASON;BECLOMETASON;BECL;BECLOMETASON;0;
"0902";"0";0;"";"0120";"000193";"";"";C;"";"";"";"";BECLOMET/MESAL;BECLOMETASON/MESALAZINE;BECL;BECLOMETASON/MESALAZINE;0;
"0902";"0";0;"";"0120";"000194";"";"";C;"";"";"";"";TIOPRONINE;TIOPRONINE;TIOP;TIOPRONINE;0;
"0902";"0";0;"";"0120";"000195";"";"";C;"";"";"";"";NATRIUMWAT CARB;NATRIUMWATERSTOFCARBONAAT;NATR;NATRIUMWATERSTOFCARBONAAT;0;
"0902";"0";0;"";"0120";"000196";"";"";C;"";"";"";"";PARAFFINE;PARAFFINE;PARA;PARAFFINE;0;
"0902";"0";0;"";"0120";"000197";"";"";C;"";"";"";"";BROMAZEPAM;BROMAZEPAM;BROM;BROMAZEPAM;0;
"0902";"0";0;"";"0120";"000198";"";"";C;"";"";"";"";MAGNGLU/MAGNLAC;MAGNESIUMGLUCONAAT/MAGNESIUMLACTAAT;MAGN;MAGNESIUMGLU/MAGNESIUMLAC;0;
"0902";"0";0;"";"0120";"000199";"";"";C;"";"";"";"";HALOPERIDOL;HALOPERIDOL;HALO;HALOPERIDOL;0;
"0902";"0";0;"";"0120";"000200";"";"";C;"";"";"";"";ARIPIPRAZOL;ARIPIPRAZOL;ARIP;ARIPIPRAZOL;0;
"0902";"0";0;"";"0120";"000201";"";"3";A;"";"";"";"";INSUL+GLP-1-AGO;COMBINATIE VAN BASALE INSULINE EN GLP-1-AGONIST;COMB;COMB INSUL+GLP-1-AGONIST;0;
"0902";"0";0;"";"1011";"000073";"";"";"";"";"";"";"";KUNSTTRANEN;KUNSTTRANEN;"";KUNSTTRANEN;0;
"0902";"0";0;"";"0002";"000244";PU;G;"";"";"";"";"";POCK FORM. UNIT;POCK/PLAQUE FORMING UNIT;PFU;pfu;0;
"0902";"0";0;"";"0002";"000246";CC;G;"";"";"";"";"";CCID50;CELL CULTURE INFECTIVE DOSE 50% (CCID50);CCID;CCID50;0;
"0902";"0";0;"";"0006";"000097";"";C;"";"";"";"";"";CONC. ORALE SUS;CONCENTRAAT VOOR ORALE SUSPENSIE;"";CONC. ORALE SUSPENSIE;0;
"0902";"0";0;"";"0017";"000031";"";"";"";"";"";"";"";SNRI;Leeftijd jonger dan 18 jaar (SNRI);"";Leeftijd jonger dan 18 jr;0;
"0902";"0";0;"";"0017";"000032";"";"";"";"";"";"";"";mirtazapine;Leeftijd jonger dan 18 jaar (mirtazapine);"";Leeftijd jonger dan 18 jr;0;
"0902";"0";0;"";"0017";"000033";"";"";"";"";"";"";"";antidepr.nietKF;Leeftijd jonger dan 18 jaar (antidepress.niet KF);"";Leeftijd jonger dan 18 jr;0;
"0902";"0";0;"";"0017";"000034";"";"";"";"";"";"";"";doxepine;Leeftijd jonger dan 18 jaar (doxepine);"";Leeftijd jonger dan 18 jr;0;
"0902";"0";0;"";"0120";"000228";"";"3";A;"";"";"";"";ASFOTASE ALFA;ASFOTASE ALFA;ASFO;ASFOTASE ALFA;0;
"0902";"0";0;"";"2005";"000011";"";J;"";"";"";"";"";CI algemeen;contra-indicaties algemeen;"11";CI algemeen;0;
"0902";"0";0;"";"2005";"000016";"";J;"";"";"";"";"";zw-bv-kw;zwangerschap-borstvoeding-kinderwens;"16";zwangersc-borstvd-kinderw;0;
"0902";"0";0;"";"2005";"000017";"";J;"";"";"";"";"";farmacogenetica;farmacogenetica;"17";farmacogenetica;0;
"0902";"0";0;"";"2005";"000027";"";J;"";"";"";"";"";review;review;"27";review;0;
"0902";"0";0;"";"0082";"000104";"";"";"";"";"";"";"";PULV 40-105;PULV 40-105;"";PULV 40-105;0;
"0902";"0";0;"";"0082";"000105";"";"";"";"";"";"";"";"600 MPA.S";"600 MPA.S";"";"600 MPA.S";0;
"0902";"0";0;"";"0120";"000229";"";"";C;"";"";"";"";AFBOUWTHERAPIE;CONFORM MULTIDISCIPLINAIR DOCUMENT(TABEL 3) AFBOUW;AFBO;AFBOUWTHERAPIE;0;
"0902";"0";0;"";"0120";"000230";"";"1";A;"";"";"";"";PATIROMEER;PATIROMEER;PATI;PATIROMEER;0;
"0902";"0";0;"";"0120";"000231";"";"3";A;"";"";"";"";IVACAFT/TEZACAF;IVACAFTOR/TEZACAFTOR;IVAC;IVACAFTOR/TEZACAFTOR;0;
"0902";"0";0;"";"0122";"000104";"";"";"";"";"";"";"";"104";CORTICOSTEROIDEN GROEP 2;"";CORTICOSTEROIDEN GROEP 2;0;
"0902";"9";1;"";"0020";"999997";DR;"";"";"";"";"";"";DIAGNOST+REAGEN;DIAGNOSTICA EN REAGENTIA;DR;DIAGNOSTICA EN REAGENTIA;0;
"0902";"9";1;"";"0020";"999995";DR;"";"";"";"";"";"";DIAGNOST+REAGEN;DIAGNOSTICA EN REAGENTIA;DR;DIAGNOSTICA EN REAGENTIA;0;
"0902";"9";0;"";"0020";"999993";DI;"";"";"";"";"";"";DIV. ARTIKELEN;DIVERSE ARTIKELEN;DI;DIVERSE ARTIKELEN;0;
"0902";"9";0;"";"0016";"999999";"";"";"";"";"";"";"";"";INTRAVENTRICULAIR;"";"";0;
"0902";"0";0;"";"0007";"000168";"";C;"";"";"";"";"";SUBRETINAAL;SUBRETINAAL;"";SUBRETINAAL;0;
"0902";"9";0;"";"0001";"000511";"";"";"";"";"";"";"";"";X10^13 GENOOMKOPIEEN;"";"";0;
"0902";"0";0;"";"1011";"000087";"";"";"";"";"";"";"";T-PROTE CU 36MM;T-PROTECT CU 36MM;"";T-PROTECT CU 36MM;0;
"0902";"0";0;"";"0002";"000000";"";"";"";"";"";"";"";NIET VAN TOEPAS;NIET VAN TOEPASSING;NVT;n.v.t.;0;
"0902";"0";0;"";"0002";"000201";AB;G;"";"";"";"";"";ANTITOXINE B.W.;ANTITOXINE BINDINGS WAARDE;ABW;ABW;0;
"0902";"0";0;"";"0002";"000202";AE;G;"";"";"";"";"";ANTITOXISCHE EH;ANTITOXISCHE EENHEID;AE;AE;0;
"0902";"1";1;"";"0002";"000213";FE;"";"";"";"";"";"";FIP EENHEID;FIP EENHEID;FIPE;FIP-E;0;
"0902";"0";0;"";"0002";"000247";TE;G;"";"";"";"";"";TUBERCULIN EENH;TUBERCULINE EENHEID;TB-E;TB-E;0;
"0902";"1";1;"";"0002";"000310";MQ;"";"";"";"";"";"";MEGABECQUEREL;MEGABECQUEREL;MBEQ;MBq;0;
"0902";"0";0;"";"0002";"000316";NI;G;"";"";"";"";"";NIH-EENHEID;NATIONAL INSTITUTE OF HEALTH EENHEID;NIHE;NIH-E;0;
"0902";"0";0;"";"0002";"000332";UM;G;"";"";"";"";"";MICROMOL;MICROMOL;UMOL;umol;0;
"0902";"0";0;"";"0002";"000335";CR;G;"";"";"";"";"";CRICK-H-R EENH.;CRICK-HARPER-RAPER EENHEID;CHRE;CHR-E;0;
"0902";"0";0;"";"0002";"000336";CU;G;"";"";"";"";"";CLINISCHE EENH.;CLINISCHE EENHEID;CL-E;CL-E;0;
"0902";"0";0;"";"0002";"000337";XX;G;"";"";"";"";"";ONBEP. EENHEID;ONBEPAALDE EENHEID;XX;onbepaald;0;
"0902";"0";0;"";"0002";"000338";CB;G;"";"";"";"";"";CHYMOT.BOURN-EH;CHYMOTRYPSINE BOURNONVILLE EENHEID;CHBE;CHB-E;0;
"0902";"0";0;"";"0002";"000340";NK;G;"";"";"";"";"";NANOKATAL;NANOKATAL;NKAT;nKat;0;
"0902";"0";0;"";"0002";"000344";ID;G;"";"";"";"";"";IVY DOG EENHEID;IVY DOG EENHEID;ID-E;Ivy dog-E;0;
"0902";"1";1;"";"0040";"001384";"";"";"";"";I;"";"";"1384";FEOCHROMOCYTOOM;"";FEOCHROMOCYTOOM;0;
"0902";"0";0;"";"0120";"000232";"";"1";A;"";"";"";"";"4C MENING BVAC";"4 COMPONENTEN MENINGOKOKKEN B VACCIN";"4CMB";"4 COMP MENINGOKOKK B VACC";0;
"0902";"0";0;"";"0022";"000023";OA;"";"";"";"";"";"";ORAAL-A;ORAAL-AEROSOL;ORAE;ORAAL-AEROSOL;0;
"0902";"0";0;"";"0022";"000026";ZF;"";"";"";"";"";"";ZALF;ZALF;ZALF;ZALF;0;
"0902";"0";0;"";"0022";"000027";IN;"";"";"";"";"";"";INSERT;INSERT;INSE;INSERT;0;
"0902";"0";0;"";"0022";"000028";IO;"";"";"";"";"";"";INSTILLATIE-OPL;INSTILLATIE-OPLOSSING;INOP;INSTILLATIE-OPLOSSING;0;
"0902";"0";0;"";"0029";"000012";TB;"";"";"";"";"";"";TABLET;TABLET;TAB;TABLET;0;
"0902";"0";0;"";"0029";"000013";LU;"";"";"";"";"";"";LSU;LIPOPROTEIN LIPASE RELEASING UNITS;LSU;LIPOPROT LIP RELEAS UNITS;0;
"0902";"0";0;"";"1011";"000088";"";"";"";"";"";"";"";"5ML/UUR";"5ML/UUR";"";"5ML/UUR";0;
"0902";"0";0;"";"1011";"000089";"";"";"";"";"";"";"";"10ML/UUR";"10ML/UUR";"";"10ML/UUR";0;
"0902";"9";0;"";"0007";"999997";"";"";"";"";"";"";"";"";ORAAL, VAGINAAL;"";ORAAL, VAGINAAL;0;
"0902";"0";0;"";"0081";"000060";"";"";"";"";"";"";"";ACE ADHOC APOTH;ACE ADHOC APOTHEEK;"";ACE ADHOC APOTHEEK;0;
"0902";"1";0;"";"0001";"000505";TV;"";"";"";"";"";"";TERAVECTORGEN;TERAVECTORGENOMEN;TVG;teravectorgenomen;0;
"0902";"0";0;"";"0002";"000505";TV;G;"";"";"";"";"";TERAVECTORGEN;TERAVECTORGENOMEN;TVG;teravectorgenomen;0;
"0902";"0";0;"";"0007";"000169";"";"";"";M;"";"";"";SUBLING, OROMUC;SUBLINGUAAL, OROMUCOSAAL;"";SUBLINGUAAL, OROMUCOSAAL;0;
"0902";"0";0;"";"0008";"000727";"";"";"";"";"";"";"";VEC.GENOMEN/ML;VECTORGENOMEN / MILLILITER;TVML;Vec.g/ml;0;
"0902";"9";0;"";"0002";"000510";CF;"";"";"";"";"";"";"";COLONY-FORMING UNIT;CFU;"";0;
"0902";"9";0;"";"0001";"000510";CF;"";"";"";"";"";"";"";COLONY-FORMING UNIT;CFU;"";0;
"0902";"1";1;"";"2010";"000014";"";"";"";"";"";"";"";Wijz. pat.geg.;Wijziging patientgegeven;"";Wijziging patientgegeven;0;
"0902";"0";0;"";"1010";"000117";"";"";"";"";"";"";"";VASELINEPARAFFI;VASELINEPARAFFINE;"";VASELINEPARAFFINE;0;
"0902";"0";0;"";"0022";"000024";TP;"";"";"";"";"";"";TD-PLEISTER;TRANSDERMAAL-PLEISTER;TDPL;TRANSDERMAAL-PLEISTER;0;
"0902";"0";0;"";"0022";"000025";SI;"";"";"";"";"";"";SC-IMPL;SUBCUTAAN-IMPLANTAAT;SCIM;SUBCUTAAN-IMPLANTAAT;0;
"0902";"0";0;"";"0020";"000109";TT;"";"";"";"";"";"";TIJDELIJKE TOE;TIJDELIJKE TOESTEMMING;TT;TIJDELIJKE TOESTEMMING;0;
"0902";"0";0;"";"0081";"000059";"";"";"";"";"";"";"";ADD;APOTHEEK DIRECT DIABETES;"";APOTHEEK DIRECT DIABETES;0;
"0902";"0";0;"";"0120";"000233";"";"2";A;"";"";"";"";TRIENTINE;TRIENTINE;TRIE;TRIENTINE;0;
"0902";"0";0;"";"1011";"000090";"";"";"";"";"";"";"";"100ML/30MIN";"100ML/30MIN";"";"100ML/30MIN";0;
"0902";"0";0;"";"1530";"000028";"";"";"";"";"";"";"";Overig hulpmidd;Overige hulpmiddelen;HULP;Overige hulpmiddelen;0;
"0902";"0";0;"";"0120";"000234";"";"1";A;"";"";"";"";PENTOSANPOLYSUL;PENTOSANPOLYSULFAATNATRIUM;PENT;PENTOSANPOLYSULFAATNATRIU;0;
"0902";"0";0;"";"1010";"000118";"";"";"";"";"";"";"";HYPROMELLOSE;HYPROMELLOSE;"";HYPROMELLOSE;0;
"0902";"9";0;"";"0072";"900085";"";"";"";"";"";"";"";"";Artsenverklaring;"";"";0;
"0902";"0";0;"";"0004";"000103";"";"";"";"";"";"";"";POMPFLACON;POMPFLACON;"";POMPFLACON;0;
"0902";"0";0;"";"1011";"000091";"";"";"";"";"";"";"";"200ML/UUR";"200ML/UUR";"";"200ML/UUR";0;
"0902";"0";0;"";"0058";"000016";RR;"";"";"";"";"";"";ORAAL/RECTAAL;ORAAL/RECTAAL;"";ORAAL/RECTAAL;0;
"0902";"0";0;"";"2005";"000012";"";J;"";"";"";"";"";dialyse;dialyse;"12";dialyse;0;
"0902";"0";0;"";"2005";"000014";"";J;"";"";"";"";"";verkeersdeeln.;verkeersdeelname;"14";verkeersdeelname;0;
"0902";"0";0;"";"2005";"000028";"";J;"";"";"";"";"";morb. obesitas;morbide obesitas;"28";morbide obesitas;0;
"0902";"0";0;"";"2005";"000030";"";J;"";"";"";"";"";CI aandoening;contra-indicatie aandoening;"30";CI aandoening;0;
"0902";"0";0;"";"2005";"000031";"";J;"";"";"";"";"";levercirrose;levercirrose;"31";levercirrose;0;
"0902";"0";0;"";"2005";"000032";"";J;"";"";"";"";"";leeftijdsbew.;leeftijdsbewaking;"32";leeftijdsbewaking;0;
"0902";"0";0;"";"2005";"000033";"";J;"";"";"";"";"";bar. chirurgie;bariatrische chirurgie;"33";bariatrische chirurgie;0;
"0902";"0";0;"";"0006";"000099";"";"";"";"";"";"";"";NEUSPOEDER;NEUSPOEDER;"";NEUSPOEDER;0;
"0902";"0";0;"";"0077";"000076";"";"";"";"";"";"";"";SENSOR;SENSOR;"";SENSOR;0;
"0902";"0";0;"";"0006";"000101";"";"";"";"";"";"";"";DISP V VERNEVEL;DISPERSIE VOOR VERNEVELVLOEISTOF;"";DISPERSIE VERNEVELVLST;0;
"0902";"0";0;"";"0058";"000017";OI;"";"";"";"";"";"";ORAAL/INHALATIE;ORAAL/INHALATIE;"";ORAAL/INHALATIE;0;
"0902";"0";0;"";"0058";"000018";PL;"";"";"";"";"";"";PARENTERAAL/LOK;PARENTERAAL/LOKAAL;"";PARENTERAAL/LOKAAL;0;
"0902";"0";0;"";"0058";"000019";PC;"";"";"";"";"";"";PAR/CERVIC/UTER;PARENTERAAL/CERVICAAL/INTRA-UTERIEN;"";PARENT/CERVIC/INTRA-UTERI;0;
